Product_ID,Product_Name,Category,Price,Units_Sold,Revenue,Competitor_Name,Market_Share_%,Marketing_Strategy,Top_Social_Media,Current_Trends,Customer_Rating
3535,Poster,Wall Art,651.09,3505,62900.46,Arhaus,7.53,Discounts,YouTube,Sustainable,3.8
3536,Dining Table,Furniture,17.43,3177,251983.24,Houzz,11.57,Discounts,Instagram,Minimalism,3.4
3537,Cutlery Set,Kitchenware,435.02,1060,10852.93,The Range,4.83,Exclusive collections,YouTube,Maximalism,3.3
3538,Area Rug,Textiles,469.94,381,86849.65,Jonathan Adler,5.44,Discounts,Twitter,Sustainable,4.3
3539,Poster,Wall Art,591.66,2013,62854.08,CB2,14.63,Custom designs,Pinterest,Maximalism,4.6
3540,Candle Holder,Decor Accessories,181.0,1060,187180.61,Arhaus,5.03,Seasonal sales,Twitter,Bold Colors,4.7
3541,Cushion Cover,Textiles,104.07,4479,120857.12,West Elm,3.37,Eco-friendly products,Pinterest,Maximalism,1.9
3542,Cushion Cover,Textiles,779.78,3177,393442.35,IKEA,11.59,Eco-friendly products,Instagram,Maximalism,1.1
3543,Canvas Painting,Wall Art,398.38,1321,135539.09,LuxDeco,1.69,Exclusive collections,Pinterest,Tech Integration,1.1
3544,Floor Lamp,Lighting,371.9,3975,325129.15,Wayfair,4.61,Eco-friendly products,Instagram,Minimalism,1.8
3545,Table Lamp,Lighting,49.43,593,314988.86,AllModern,10.71,Free shipping,Pinterest,Maximalism,2.2
3546,Sculpture,Decor Accessories,819.95,2385,164129.69,Bob’s Discount Furniture,2.24,Exclusive collections,Instagram,Maximalism,3.5
3547,Throw Blanket,Textiles,945.09,1935,122625.84,Serena & Lily,8.04,Seasonal sales,Pinterest,Sustainable,3.1
3548,Area Rug,Textiles,231.0,27,416700.09,La-Z-Boy,14.95,Seasonal sales,Pinterest,Vintage,3.3
3549,Metal Wall Art,Wall Art,504.27,4305,238844.23,Houzz,9.2,Free shipping,YouTube,Sustainable,2.9
3550,Cookware,Kitchenware,320.63,3584,46091.73,Serena & Lily,11.03,Eco-friendly products,Pinterest,Sustainable,4.8
3551,Cushion Cover,Textiles,982.52,848,171184.2,Zara Home,1.89,Seasonal sales,Twitter,Sustainable,4.4
3552,Metal Wall Art,Wall Art,470.38,3327,398096.24,One Kings Lane,2.65,Free shipping,Pinterest,Bold Colors,3.5
3553,Sculpture,Decor Accessories,416.87,2723,491732.64,Room & Board,6.77,Exclusive collections,Instagram,Tech Integration,3.4
3554,Tapestry,Wall Art,143.24,1444,152792.79,Etsy,7.96,Exclusive collections,Twitter,Tech Integration,2.9
3555,Picture Frame,Decor Accessories,443.14,3329,412088.54,Target,10.33,Exclusive collections,Pinterest,Bold Colors,1.6
3556,Area Rug,Textiles,848.35,3999,268532.22,Value City Furniture,10.46,Exclusive collections,Twitter,Tech Integration,3.1
3557,Storage Jar,Kitchenware,750.88,3561,382987.59,Havertys,6.34,Seasonal sales,Instagram,Vintage,1.3
3558,Area Rug,Textiles,812.9,2675,334168.1,Article,1.02,Custom designs,Pinterest,Minimalism,4.0
3559,Picture Frame,Decor Accessories,929.9,2084,31498.73,Studio McGee,12.06,Free shipping,Facebook,Maximalism,4.4
3560,Framed Print,Wall Art,586.67,2342,330978.24,Pier 1 Imports,4.93,Eco-friendly products,Pinterest,Vintage,2.7
3561,Floor Lamp,Lighting,40.85,3304,419607.26,Ashley Furniture,9.18,Exclusive collections,Pinterest,Vintage,4.9
3562,Floor Lamp,Lighting,823.51,1123,354412.22,Herman Miller,1.17,Exclusive collections,Twitter,Minimalism,2.8
3563,Cushion Cover,Textiles,18.34,1131,156675.33,Ashley Furniture,3.98,Exclusive collections,YouTube,Maximalism,1.5
3564,Dinnerware,Kitchenware,11.75,866,350033.72,CB2,11.16,Free shipping,Instagram,Bold Colors,2.8
3565,Poster,Wall Art,157.92,2068,257904.09,Jonathan Adler,10.78,Seasonal sales,Facebook,Vintage,3.4
3566,Picture Frame,Decor Accessories,446.26,970,67706.5,Living Spaces,5.04,Seasonal sales,Pinterest,Sustainable,4.6
3567,Floor Lamp,Lighting,138.86,2894,270674.1,Herman Miller,3.79,Discounts,Pinterest,Vintage,1.8
3568,Throw Blanket,Textiles,821.58,1135,166052.6,Arhaus,13.47,Exclusive collections,Pinterest,Vintage,3.1
3569,Dinnerware,Kitchenware,478.87,4667,301976.18,Bob’s Discount Furniture,6.94,Free shipping,Twitter,Vintage,1.2
3570,Sculpture,Decor Accessories,271.58,4603,67605.05,Joybird,10.52,Exclusive collections,Facebook,Maximalism,3.8
3571,Sofa Set,Furniture,943.33,3741,218951.01,Furniture Village,12.29,Seasonal sales,Facebook,Maximalism,2.9
3572,Bookshelf,Furniture,323.52,3043,319622.75,Ligne Roset,10.7,Seasonal sales,Facebook,Bold Colors,3.9
3573,Tapestry,Wall Art,464.73,4995,448273.22,Birch Lane,7.73,Discounts,Instagram,Bold Colors,2.6
3574,Cookware,Kitchenware,562.24,1008,139259.43,Target,14.51,Eco-friendly products,Facebook,Bold Colors,2.8
3575,Chandelier,Lighting,634.32,1385,134594.97,BoConcept,1.55,Exclusive collections,Pinterest,Tech Integration,1.2
3576,Storage Jar,Kitchenware,253.29,582,340223.69,Furniture Village,4.54,Free shipping,Facebook,Minimalism,1.2
3577,Clock,Decor Accessories,198.59,3734,213065.22,Jonathan Adler,3.33,Seasonal sales,Pinterest,Sustainable,2.6
3578,Serving Tray,Kitchenware,552.45,3281,402294.41,Arhaus,8.51,Seasonal sales,YouTube,Tech Integration,4.9
3579,Cutlery Set,Kitchenware,704.36,2908,48478.51,Urban Outfitters,4.89,Free shipping,Instagram,Maximalism,4.5
3580,Poster,Wall Art,858.95,3995,54381.28,Target,10.65,Free shipping,YouTube,Tech Integration,1.5
3581,Table Lamp,Lighting,957.51,1347,57692.82,Anthropologie,6.45,Seasonal sales,Pinterest,Minimalism,4.6
3582,Curtains,Textiles,185.77,827,130760.1,Home Depot,4.98,Seasonal sales,YouTube,Tech Integration,1.3
3583,Pendant Lamp,Lighting,480.04,402,170800.46,Williams-Sonoma,1.43,Exclusive collections,Twitter,Minimalism,3.8
3584,Storage Jar,Kitchenware,233.16,482,93055.14,Havertys,6.18,Eco-friendly products,Pinterest,Bold Colors,3.8
3585,Pendant Lamp,Lighting,33.77,179,377741.23,BoConcept,7.65,Discounts,Instagram,Maximalism,1.5
3586,Sofa Set,Furniture,764.37,4661,431688.65,The Range,10.3,Discounts,Twitter,Sustainable,1.1
3587,Cushion Cover,Textiles,716.28,180,112734.84,Crate & Barrel,7.9,Exclusive collections,Facebook,Minimalism,2.3
3588,Serving Tray,Kitchenware,753.48,4712,328874.53,Swoon,13.76,Custom designs,Facebook,Tech Integration,2.7
3589,Throw Blanket,Textiles,582.7,4264,65562.32,Living Spaces,14.89,Seasonal sales,Pinterest,Bold Colors,4.6
3590,Cushion Cover,Textiles,762.12,1048,174663.34,RH (Restoration Hardware),14.36,Free shipping,Twitter,Maximalism,4.6
3591,Floor Lamp,Lighting,59.0,241,81142.36,IKEA,11.0,Custom designs,Twitter,Bold Colors,1.6
3592,Clock,Decor Accessories,872.34,812,412160.4,Furniture Village,12.62,Custom designs,Facebook,Bold Colors,4.6
3593,Table Lamp,Lighting,587.09,323,190578.38,Serena & Lily,7.29,Exclusive collections,YouTube,Sustainable,1.8
3594,Tapestry,Wall Art,494.01,1682,248804.74,Kirkland’s,5.61,Custom designs,Twitter,Sustainable,3.6
3595,Cookware,Kitchenware,47.3,2488,280604.42,Anthropologie,8.33,Exclusive collections,Facebook,Minimalism,1.8
3596,Cookware,Kitchenware,602.31,3829,183686.67,Amazon Basics,5.59,Custom designs,Instagram,Minimalism,4.0
3597,Clock,Decor Accessories,544.96,591,117112.73,Kirkland’s,1.88,Free shipping,Pinterest,Vintage,4.8
3598,Curtains,Textiles,599.69,3414,18748.43,Studio McGee,3.42,Seasonal sales,Instagram,Vintage,2.5
3599,Wardrobe,Furniture,343.25,3028,21341.33,West Elm,13.98,Discounts,Twitter,Minimalism,3.3
3600,Cookware,Kitchenware,30.73,1143,422767.52,Etsy,8.86,Exclusive collections,YouTube,Sustainable,4.8
3601,Tapestry,Wall Art,405.37,4335,103165.21,Blu Dot,11.67,Custom designs,Instagram,Vintage,1.9
3602,Floor Lamp,Lighting,207.46,885,136092.93,Made.com,14.61,Eco-friendly products,Twitter,Maximalism,3.9
3603,Cookware,Kitchenware,509.5,732,181829.31,Arhaus,5.1,Free shipping,Twitter,Vintage,2.3
3604,Clock,Decor Accessories,154.11,1174,144943.2,Kirkland’s,8.25,Custom designs,Twitter,Bold Colors,3.0
3605,Pendant Lamp,Lighting,63.43,2752,165965.35,Studio McGee,13.38,Discounts,Facebook,Bold Colors,4.0
3606,Candle Holder,Decor Accessories,395.39,1118,311055.06,Anthropologie,7.7,Seasonal sales,Pinterest,Tech Integration,4.0
3607,Cushion Cover,Textiles,693.83,939,383366.93,Room & Board,13.28,Seasonal sales,YouTube,Bold Colors,3.6
3608,Coffee Table,Furniture,200.16,678,133605.29,Habitat,13.25,Exclusive collections,Twitter,Bold Colors,1.0
3609,Wardrobe,Furniture,30.82,4032,299766.03,Havertys,12.77,Eco-friendly products,Instagram,Minimalism,3.0
3610,Picture Frame,Decor Accessories,984.79,1710,287197.4,LuxDeco,7.18,Seasonal sales,YouTube,Minimalism,4.7
3611,Canvas Painting,Wall Art,405.44,568,149862.16,Home Depot,12.67,Custom designs,Facebook,Minimalism,4.2
3612,Poster,Wall Art,738.94,1596,496124.17,Ligne Roset,11.67,Seasonal sales,Instagram,Vintage,2.0
3613,Dining Table,Furniture,119.69,2663,115095.42,Amazon Basics,11.03,Eco-friendly products,Instagram,Sustainable,2.5
3614,Framed Print,Wall Art,851.13,164,18005.82,Ligne Roset,12.6,Seasonal sales,Facebook,Vintage,4.2
3615,Vase,Decor Accessories,622.08,908,451240.44,La-Z-Boy,2.24,Exclusive collections,Twitter,Sustainable,2.6
3616,Vase,Decor Accessories,14.76,4637,327805.26,RH (Restoration Hardware),7.34,Free shipping,Pinterest,Maximalism,1.1
3617,Storage Jar,Kitchenware,235.21,4768,305310.34,One Kings Lane,12.3,Exclusive collections,Twitter,Minimalism,1.5
3618,Cushion Cover,Textiles,812.23,3788,307914.85,Ligne Roset,1.33,Custom designs,YouTube,Tech Integration,2.2
3619,Area Rug,Textiles,713.14,1503,246960.46,Habitat,7.85,Eco-friendly products,YouTube,Sustainable,2.5
3620,Wardrobe,Furniture,706.84,3983,480612.81,LuxDeco,8.81,Eco-friendly products,YouTube,Minimalism,4.7
3621,Wardrobe,Furniture,524.45,3156,268233.88,Article,1.46,Seasonal sales,Pinterest,Vintage,4.7
3622,Cushion Cover,Textiles,988.41,2157,448538.02,Target,11.08,Custom designs,Twitter,Tech Integration,3.5
3623,Coffee Table,Furniture,362.88,2008,362833.76,Blu Dot,12.41,Free shipping,Facebook,Tech Integration,2.0
3624,Area Rug,Textiles,385.74,682,45908.56,Williams-Sonoma,2.11,Discounts,Pinterest,Minimalism,2.4
3625,Poster,Wall Art,169.81,1961,279836.8,Furniture Village,10.03,Eco-friendly products,Facebook,Maximalism,3.5
3626,Storage Jar,Kitchenware,547.87,1901,328043.49,Made.com,11.44,Exclusive collections,YouTube,Maximalism,3.6
3627,Candle Holder,Decor Accessories,402.72,683,336753.78,Birch Lane,12.75,Eco-friendly products,Twitter,Vintage,3.8
3628,Bedspread,Textiles,444.26,2017,135809.69,BoConcept,14.05,Eco-friendly products,Instagram,Bold Colors,1.5
3629,Wardrobe,Furniture,388.7,3622,295864.03,La-Z-Boy,3.67,Eco-friendly products,Pinterest,Vintage,2.4
3630,Floor Lamp,Lighting,163.58,698,468232.78,One Kings Lane,9.86,Seasonal sales,Twitter,Sustainable,2.9
3631,Clock,Decor Accessories,56.45,4963,332195.8,DFS,1.14,Seasonal sales,Instagram,Bold Colors,4.4
3632,Curtains,Textiles,240.13,2487,392586.37,One Kings Lane,4.7,Exclusive collections,Twitter,Maximalism,2.7
3633,Cutlery Set,Kitchenware,844.5,1198,422269.62,Pier 1 Imports,4.23,Free shipping,Twitter,Sustainable,2.8
3634,Tapestry,Wall Art,40.39,3236,178442.9,Etsy,7.45,Eco-friendly products,Pinterest,Sustainable,1.9
3635,Dinnerware,Kitchenware,318.21,4396,276049.63,Overstock,12.95,Exclusive collections,Facebook,Tech Integration,2.2
3636,Table Lamp,Lighting,548.96,3004,79187.31,Joybird,5.82,Seasonal sales,Facebook,Maximalism,2.4
3637,Vase,Decor Accessories,911.77,570,486391.04,IKEA,14.18,Exclusive collections,Pinterest,Tech Integration,4.1
3638,Bookshelf,Furniture,697.37,396,398666.26,BoConcept,10.5,Eco-friendly products,Pinterest,Sustainable,3.4
3639,Bookshelf,Furniture,113.76,3214,35870.41,Amazon Basics,9.89,Free shipping,Pinterest,Minimalism,3.1
3640,Coffee Table,Furniture,249.67,2945,220907.38,Urban Outfitters,8.01,Eco-friendly products,Pinterest,Minimalism,2.9
3641,Throw Blanket,Textiles,392.35,2469,107664.82,Ligne Roset,2.17,Custom designs,Instagram,Maximalism,3.4
3642,Chandelier,Lighting,93.33,2893,411750.79,Swoon,5.4,Custom designs,Twitter,Maximalism,5.0
3643,Cookware,Kitchenware,153.33,138,273346.07,Amazon Basics,14.99,Exclusive collections,Instagram,Sustainable,4.2
3644,Tapestry,Wall Art,442.32,2866,366065.97,AllModern,3.54,Discounts,YouTube,Sustainable,4.4
3645,Sofa Set,Furniture,262.36,1851,324767.59,Amazon Basics,10.91,Eco-friendly products,Twitter,Sustainable,2.4
3646,Throw Blanket,Textiles,539.33,428,317285.95,RH (Restoration Hardware),11.76,Eco-friendly products,Facebook,Minimalism,2.6
3647,Storage Jar,Kitchenware,720.48,2190,237466.81,West Elm,10.09,Discounts,Twitter,Bold Colors,4.7
3648,Wall Sconce,Lighting,731.38,4910,367605.43,Furniture Village,3.46,Free shipping,Instagram,Tech Integration,2.1
3649,Floor Lamp,Lighting,640.78,1266,212720.48,Design Within Reach,6.86,Custom designs,Pinterest,Tech Integration,2.7
3650,Metal Wall Art,Wall Art,293.81,2477,183593.6,Arhaus,5.6,Exclusive collections,Facebook,Bold Colors,2.8
3651,Candle Holder,Decor Accessories,433.57,3465,347226.68,Pottery Barn,13.26,Seasonal sales,YouTube,Maximalism,3.4
3652,Pendant Lamp,Lighting,395.67,1954,308434.25,Bob’s Discount Furniture,14.52,Custom designs,Facebook,Bold Colors,3.6
3653,Storage Jar,Kitchenware,469.58,433,264335.78,Home Depot,10.5,Discounts,YouTube,Tech Integration,3.8
3654,Canvas Painting,Wall Art,642.3,619,90043.58,Williams-Sonoma,1.98,Discounts,YouTube,Sustainable,1.3
3655,Framed Print,Wall Art,219.84,4273,75302.54,Williams-Sonoma,2.37,Custom designs,Twitter,Maximalism,1.3
3656,Coffee Table,Furniture,942.06,3852,75727.35,Room & Board,4.03,Discounts,Instagram,Minimalism,2.2
3657,Throw Blanket,Textiles,738.96,3853,39424.15,Pier 1 Imports,8.97,Exclusive collections,Twitter,Vintage,4.9
3658,Sofa Set,Furniture,116.6,1951,226582.92,Herman Miller,12.07,Discounts,Twitter,Bold Colors,2.2
3659,Storage Jar,Kitchenware,686.83,3357,170862.76,Habitat,4.71,Eco-friendly products,YouTube,Vintage,1.7
3660,Picture Frame,Decor Accessories,100.01,1476,454894.01,Value City Furniture,12.14,Discounts,Instagram,Bold Colors,1.2
3661,Clock,Decor Accessories,808.12,1106,125155.26,Joybird,10.17,Eco-friendly products,YouTube,Maximalism,3.1
3662,Candle Holder,Decor Accessories,56.48,3574,453616.17,RH (Restoration Hardware),12.45,Seasonal sales,YouTube,Bold Colors,3.9
3663,Area Rug,Textiles,754.66,2151,267718.25,Arhaus,9.83,Exclusive collections,Instagram,Tech Integration,2.5
3664,Wardrobe,Furniture,826.35,4769,164889.05,Houzz,13.96,Seasonal sales,Facebook,Tech Integration,3.9
3665,Table Lamp,Lighting,91.98,4061,440373.85,Studio McGee,4.43,Free shipping,Facebook,Bold Colors,4.2
3666,Curtains,Textiles,620.3,3946,483542.04,Herman Miller,7.26,Seasonal sales,Pinterest,Vintage,4.0
3667,Wardrobe,Furniture,276.97,2314,367874.8,Kirkland’s,6.7,Seasonal sales,Facebook,Bold Colors,4.6
3668,Vase,Decor Accessories,649.13,1729,147875.65,Kirkland’s,3.86,Custom designs,Twitter,Maximalism,2.5
3669,Cookware,Kitchenware,142.01,2010,465140.14,Value City Furniture,6.31,Seasonal sales,Pinterest,Minimalism,3.5
3670,Tapestry,Wall Art,644.56,1795,228381.15,Studio McGee,13.16,Exclusive collections,YouTube,Minimalism,1.6
3671,Floor Lamp,Lighting,404.73,3240,268817.77,Habitat,1.48,Eco-friendly products,Twitter,Vintage,2.5
3672,Framed Print,Wall Art,976.91,4286,335999.31,Overstock,2.96,Custom designs,YouTube,Minimalism,2.0
3673,Canvas Painting,Wall Art,358.52,1825,305808.02,Loaf,10.36,Eco-friendly products,Pinterest,Tech Integration,2.2
3674,Chandelier,Lighting,410.57,3484,497004.12,Birch Lane,4.11,Free shipping,Twitter,Vintage,4.8
3675,Metal Wall Art,Wall Art,909.71,25,252089.73,Ashley Furniture,8.4,Custom designs,Instagram,Vintage,3.3
3676,Canvas Painting,Wall Art,256.28,1838,50958.77,Jonathan Adler,6.81,Seasonal sales,Facebook,Vintage,1.5
3677,Bookshelf,Furniture,997.28,1274,170140.91,Houzz,12.68,Free shipping,Twitter,Sustainable,4.0
3678,Floor Lamp,Lighting,652.16,2407,253662.83,Target,4.78,Free shipping,Instagram,Minimalism,2.3
3679,Wall Sconce,Lighting,782.32,1951,253391.13,World Market,9.05,Discounts,Twitter,Tech Integration,5.0
3680,Dining Table,Furniture,194.87,3899,145237.27,Williams-Sonoma,10.34,Discounts,Pinterest,Bold Colors,2.0
3681,Curtains,Textiles,553.03,110,254167.42,Studio McGee,4.15,Exclusive collections,YouTube,Vintage,1.1
3682,Area Rug,Textiles,578.36,4233,41391.02,Amazon Basics,7.6,Eco-friendly products,Instagram,Vintage,1.4
3683,Storage Jar,Kitchenware,509.31,2033,75621.74,Wayfair,6.42,Custom designs,Twitter,Maximalism,3.0
3684,Sofa Set,Furniture,860.9,1671,23376.37,Design Within Reach,1.6,Free shipping,Facebook,Maximalism,4.2
3685,Cushion Cover,Textiles,979.17,4393,401204.58,DFS,12.1,Exclusive collections,Instagram,Minimalism,3.2
3686,Cutlery Set,Kitchenware,696.68,1242,148463.84,Habitat,3.52,Eco-friendly products,Instagram,Sustainable,2.9
3687,Sofa Set,Furniture,132.74,2455,37808.64,Zara Home,13.78,Custom designs,Facebook,Vintage,1.2
3688,Area Rug,Textiles,712.09,2738,373337.86,Arhaus,2.96,Eco-friendly products,Instagram,Minimalism,1.0
3689,Poster,Wall Art,796.47,2513,265799.05,Target,12.49,Exclusive collections,Facebook,Vintage,2.1
3690,Throw Blanket,Textiles,185.37,4894,420939.02,Loaf,13.0,Discounts,Twitter,Minimalism,1.9
3691,Bedspread,Textiles,220.82,1879,115651.06,Swoon,14.35,Discounts,Twitter,Sustainable,1.7
3692,Chandelier,Lighting,616.06,2285,368908.43,Bob’s Discount Furniture,3.09,Eco-friendly products,YouTube,Sustainable,1.0
3693,Wardrobe,Furniture,328.36,1628,82990.73,Habitat,11.44,Discounts,Facebook,Vintage,4.8
3694,Bedspread,Textiles,721.0,2875,426111.76,Living Spaces,2.06,Eco-friendly products,Twitter,Bold Colors,3.1
3695,Table Lamp,Lighting,314.14,3905,113757.45,AllModern,6.78,Seasonal sales,Twitter,Tech Integration,4.9
3696,Cookware,Kitchenware,244.99,387,419059.86,Zara Home,5.49,Exclusive collections,Twitter,Sustainable,4.2
3697,Dinnerware,Kitchenware,571.51,3118,61495.71,Arhaus,7.29,Seasonal sales,Pinterest,Tech Integration,3.9
3698,Canvas Painting,Wall Art,458.27,4720,328875.94,Studio McGee,9.56,Eco-friendly products,Facebook,Maximalism,3.6
3699,Dinnerware,Kitchenware,730.63,796,21603.32,Etsy,11.64,Free shipping,Instagram,Minimalism,4.0
3700,Area Rug,Textiles,492.78,197,307584.67,One Kings Lane,8.65,Discounts,Twitter,Sustainable,3.8
3701,Coffee Table,Furniture,215.52,4803,207509.42,Article,9.88,Seasonal sales,Facebook,Tech Integration,4.0
3702,Curtains,Textiles,182.61,1798,32438.44,LuxDeco,5.06,Custom designs,YouTube,Minimalism,4.7
3703,Chandelier,Lighting,112.69,3731,392312.84,BoConcept,5.25,Exclusive collections,YouTube,Vintage,1.9
3704,Picture Frame,Decor Accessories,855.13,294,59756.65,Living Spaces,4.08,Custom designs,Instagram,Maximalism,4.5
3705,Metal Wall Art,Wall Art,740.36,1370,326739.24,Havertys,13.36,Eco-friendly products,YouTube,Sustainable,3.7
3706,Candle Holder,Decor Accessories,787.91,2412,218946.03,RH (Restoration Hardware),13.7,Seasonal sales,Instagram,Minimalism,3.2
3707,Coffee Table,Furniture,933.89,968,42253.8,Furniture Village,6.13,Eco-friendly products,Instagram,Sustainable,1.2
3708,Bookshelf,Furniture,676.52,2624,125314.32,Crate & Barrel,5.86,Free shipping,Pinterest,Minimalism,4.5
3709,Canvas Painting,Wall Art,757.1,1282,118734.09,Swoon,2.11,Discounts,YouTube,Bold Colors,3.1
3710,Candle Holder,Decor Accessories,968.84,1779,242971.23,Habitat,10.16,Seasonal sales,Twitter,Tech Integration,4.3
3711,Dinnerware,Kitchenware,668.65,4384,224688.52,Furniture Village,2.2,Seasonal sales,Pinterest,Bold Colors,4.6
3712,Cookware,Kitchenware,202.19,4855,139247.3,Living Spaces,12.26,Discounts,Pinterest,Sustainable,3.3
3713,Picture Frame,Decor Accessories,144.1,4479,471514.09,Etsy,12.54,Discounts,Facebook,Tech Integration,3.7
3714,Wardrobe,Furniture,485.05,1567,325414.41,Anthropologie,13.63,Seasonal sales,Twitter,Minimalism,2.1
3715,Wall Sconce,Lighting,618.44,3526,52802.67,Kirkland’s,12.86,Eco-friendly products,Facebook,Bold Colors,2.5
3716,Bookshelf,Furniture,253.18,3538,146999.17,Herman Miller,9.01,Discounts,Instagram,Maximalism,1.1
3717,Dining Table,Furniture,745.15,1063,208713.65,Herman Miller,12.17,Seasonal sales,YouTube,Vintage,1.7
3718,Poster,Wall Art,706.64,3386,33904.84,Crate & Barrel,7.39,Eco-friendly products,Instagram,Vintage,2.8
3719,Canvas Painting,Wall Art,599.5,1874,451724.66,Swoon,14.52,Eco-friendly products,Instagram,Bold Colors,2.5
3720,Dining Table,Furniture,168.44,2760,93884.44,Arhaus,9.39,Eco-friendly products,Twitter,Bold Colors,1.6
3721,Wall Sconce,Lighting,188.47,3198,186010.62,Overstock,8.22,Discounts,Facebook,Maximalism,1.9
3722,Clock,Decor Accessories,568.24,3392,110588.08,Anthropologie,4.88,Seasonal sales,Facebook,Vintage,2.1
3723,Cookware,Kitchenware,215.75,536,311534.37,Williams-Sonoma,6.14,Custom designs,Pinterest,Bold Colors,3.0
3724,Bedspread,Textiles,449.52,283,311852.08,CB2,3.02,Discounts,Facebook,Minimalism,1.6
3725,Cutlery Set,Kitchenware,571.35,1856,96260.92,World Market,2.45,Eco-friendly products,Facebook,Maximalism,1.4
3726,Tapestry,Wall Art,266.71,1604,46474.76,Urban Outfitters,7.73,Seasonal sales,Pinterest,Sustainable,2.1
3727,Cutlery Set,Kitchenware,450.78,1717,155843.93,Pottery Barn,12.4,Seasonal sales,Pinterest,Minimalism,3.7
